CustomerID,SegmentName,Rank,Recommended,Method
12449,Loyal,5,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
12450,At-Risk,1,SET OF 4 JAM JAR MAGNETS,Collaborative Filtering
12450,At-Risk,2,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
12450,At-Risk,3,SET OF 60 PANTRY DESIGN CAKE CASES ,Collaborative Filtering
12450,At-Risk,4,SET OF 4 PANTRY JELLY MOULDS,Collaborative Filtering
12450,At-Risk,5,LUNCH BAG RED RETROSPOT,Collaborative Filtering
12451,Loyal,1,LUNCH BAG SUKI DESIGN ,Collaborative Filtering
12451,Loyal,2,LUNCH BAG DOLLY GIRL DESIGN,Collaborative Filtering
12451,Loyal,3,LUNCH BAG PINK POLKADOT,Collaborative Filtering
12451,Loyal,4,LUNCH BAG VINTAGE DOILY ,Collaborative Filtering
12451,Loyal,5,RABBIT NIGHT LIGHT,Collaborative Filtering
12453,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
12453,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
12453,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
12453,At-Risk,4,PARTY BUNTING,Segment Fallback
12453,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
12455,Loyal,1,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
12455,Loyal,2,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
12455,Loyal,3,LUNCH BAG PINK POLKADOT,Collaborative Filtering
12455,Loyal,4,LUNCH BAG CARS BLUE,Collaborative Filtering
12455,Loyal,5,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
12456,Loyal,1,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
12456,Loyal,2,SPOTTY BUNTING,Collaborative Filtering
12456,Loyal,3,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
12456,Loyal,4,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
12456,Loyal,5,PARTY BUNTING,Collaborative Filtering
12457,Loyal,1,LUNCH BAG WOODLAND,Collaborative Filtering
12457,Loyal,2,ROUND SNACK BOXES SET OF4 WOODLAND ,Collaborative Filtering
12457,Loyal,3,LUNCH BAG RED RETROSPOT,Collaborative Filtering
12457,Loyal,4,LUNCH BAG APPLE DESIGN,Collaborative Filtering
12457,Loyal,5,LUNCH BAG DOLLY GIRL DESIGN,Collaborative Filtering
12458,Loyal,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
12458,Loyal,2,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
12458,Loyal,3,SPACEBOY LUNCH BOX ,Collaborative Filtering
12458,Loyal,4,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
12458,Loyal,5,LUNCH BAG SUKI DESIGN ,Collaborative Filtering
12461,At-Risk,1,ALARM CLOCK BAKELIKE RED ,Collaborative Filtering
12461,At-Risk,2,ALARM CLOCK BAKELIKE PINK,Collaborative Filtering
12461,At-Risk,3,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
12461,At-Risk,4,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
12461,At-Risk,5,LUNCH BAG RED RETROSPOT,Collaborative Filtering
12462,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
12462,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
12462,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
12462,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
12462,Lost,5,PARTY BUNTING,Segment Fallback
12463,At-Risk,1,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
12463,At-Risk,2,LUNCH BAG RED RETROSPOT,Collaborative Filtering
12463,At-Risk,3,SPACEBOY CHILDRENS CUP,Collaborative Filtering
12463,At-Risk,4,CIRCUS PARADE LUNCH BOX ,Collaborative Filtering
12463,At-Risk,5,PLASTERS IN TIN SPACEBOY,Collaborative Filtering
12464,Loyal,1,MINT KITCHEN SCALES,Collaborative Filtering
12464,Loyal,2,BLACK KITCHEN SCALES,Collaborative Filtering
12464,Loyal,3,BREAD BIN DINER STYLE MINT,Collaborative Filtering
12464,Loyal,4,RED DINER WALL CLOCK,Collaborative Filtering
12464,Loyal,5,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
12465,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
12465,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
12465,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
12465,At-Risk,4,PARTY BUNTING,Segment Fallback
12465,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
12468,At-Risk,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
12468,At-Risk,2,PLASTERS IN TIN SPACEBOY,Collaborative Filtering
12468,At-Risk,3,SPACEBOY LUNCH BOX ,Collaborative Filtering
12468,At-Risk,4,LUNCH BAG WOODLAND,Collaborative Filtering
12468,At-Risk,5,STRAWBERRY LUNCH BOX WITH CUTLERY,Collaborative Filtering
12471,Loyal,1,SPACEBOY LUNCH BOX ,Collaborative Filtering
12471,Loyal,2,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
12471,Loyal,3,LUNCH BAG RED RETROSPOT,Collaborative Filtering
12471,Loyal,4,DOLLY GIRL LUNCH BOX,Collaborative Filtering
12471,Loyal,5,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
12472,Loyal,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
12472,Loyal,2,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
12472,Loyal,3,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
12472,Loyal,4,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
12472,Loyal,5,LUNCH BAG VINTAGE LEAF DESIGN,Collaborative Filtering
12473,At-Risk,1,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
12473,At-Risk,2,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
12473,At-Risk,3,LUNCH BAG CARS BLUE,Collaborative Filtering
12473,At-Risk,4,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
12473,At-Risk,5,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
12474,Loyal,1,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
12474,Loyal,2,LUNCH BAG RED RETROSPOT,Collaborative Filtering
12474,Loyal,3,LUNCH BAG WOODLAND,Collaborative Filtering
12474,Loyal,4,LUNCH BAG CARS BLUE,Collaborative Filtering
12474,Loyal,5,LUNCH BAG SUKI DESIGN ,Collaborative Filtering
12476,Loyal,1,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
12476,Loyal,2,SPOTTY BUNTING,Collaborative Filtering
12476,Loyal,3,LUNCH BAG RED RETROSPOT,Collaborative Filtering
12476,Loyal,4,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
12476,Loyal,5,PAPER CHAIN KIT VINTAGE CHRISTMAS,Collaborative Filtering
12477,Loyal,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
12477,Loyal,2,SET/20 RED RETROSPOT PAPER NAPKINS ,Collaborative Filtering
12477,Loyal,3,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
12477,Loyal,4,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
12477,Loyal,5,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
12480,Loyal,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
12480,Loyal,2,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
12480,Loyal,3,LUNCH BAG WOODLAND,Collaborative Filtering
12480,Loyal,4,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
12480,Loyal,5,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
12481,Loyal,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
12481,Loyal,2,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
12481,Loyal,3,SET OF 60 PANTRY DESIGN CAKE CASES ,Collaborative Filtering
12481,Loyal,4,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
12481,Loyal,5,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
12483,Loyal,1,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
12483,Loyal,2,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
12483,Loyal,3,LUNCH BAG CARS BLUE,Collaborative Filtering
12483,Loyal,4,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
12483,Loyal,5,LUNCH BAG SUKI DESIGN ,Collaborative Filtering
12484,Loyal,1,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
12484,Loyal,2,LUNCH BAG WOODLAND,Collaborative Filtering
12484,Loyal,3,60 TEATIME FAIRY CAKE CASES,Collaborative Filtering
12484,Loyal,4,JUMBO BAG RED RETROSPOT,Collaborative Filtering
12484,Loyal,5,SET/20 RED RETROSPOT PAPER NAPKINS ,Collaborative Filtering
12488,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
12488,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
12488,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
12488,At-Risk,4,PARTY BUNTING,Segment Fallback
12488,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
12489,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
12489,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
12489,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
12489,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
12489,Lost,5,PARTY BUNTING,Segment Fallback
12490,Loyal,1,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
12490,Loyal,2,LUNCH BAG CARS BLUE,Collaborative Filtering
12490,Loyal,3,LUNCH BAG SUKI DESIGN ,Collaborative Filtering
12490,Loyal,4,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
12490,Loyal,5,LUNCH BAG PINK POLKADOT,Collaborative Filtering
12492,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
12492,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
12492,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
12492,At-Risk,4,PARTY BUNTING,Segment Fallback
12492,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
12493,At-Risk,1,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
12493,At-Risk,2,LUNCH BAG WOODLAND,Collaborative Filtering
12493,At-Risk,3,LUNCH BAG VINTAGE LEAF DESIGN,Collaborative Filtering
12493,At-Risk,4,LUNCH BAG DOLLY GIRL DESIGN,Collaborative Filtering
12493,At-Risk,5,LUNCH BAG VINTAGE DOILY ,Collaborative Filtering
12494,Loyal,1,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
12494,Loyal,2,LUNCH BAG PINK POLKADOT,Collaborative Filtering
12494,Loyal,3,LUNCH BAG CARS BLUE,Collaborative Filtering
12494,Loyal,4,LUNCH BAG APPLE DESIGN,Collaborative Filtering
12494,Loyal,5,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
12497,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
12497,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
12497,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
12497,At-Risk,4,PARTY BUNTING,Segment Fallback
12497,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
12500,Loyal,1,SET OF 3 REGENCY CAKE TINS,Collaborative Filtering
12500,Loyal,2,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
12500,Loyal,3,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
12500,Loyal,4,JUMBO SHOPPER VINTAGE RED PAISLEY,Collaborative Filtering
12500,Loyal,5,LUNCH BAG RED RETROSPOT,Collaborative Filtering
12501,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
12501,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
12501,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
12501,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
12501,Lost,5,PARTY BUNTING,Segment Fallback
12502,Loyal,1,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
12502,Loyal,2,PARTY BUNTING,Collaborative Filtering
12502,Loyal,3,LUNCH BAG RED RETROSPOT,Collaborative Filtering
12502,Loyal,4,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
12502,Loyal,5,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
12506,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
12506,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
12506,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
12506,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
12506,Lost,5,PARTY BUNTING,Segment Fallback
12507,Loyal,1,SET OF 60 PANTRY DESIGN CAKE CASES ,Collaborative Filtering
12507,Loyal,2,GINGERBREAD MAN COOKIE CUTTER,Collaborative Filtering
12507,Loyal,3,JAM MAKING SET PRINTED,Collaborative Filtering
12507,Loyal,4,SET OF 4 PANTRY JELLY MOULDS,Collaborative Filtering
12507,Loyal,5,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
12509,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
12509,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
12509,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
12509,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
12509,Lost,5,PARTY BUNTING,Segment Fallback
12510,Loyal,1,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
12510,Loyal,2,LUNCH BAG RED RETROSPOT,Collaborative Filtering
12510,Loyal,3,LUNCH BAG WOODLAND,Collaborative Filtering
12510,Loyal,4,RED RETROSPOT CHARLOTTE BAG,Collaborative Filtering
12510,Loyal,5,SPACEBOY LUNCH BOX ,Collaborative Filtering
12513,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
12513,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
12513,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
12513,At-Risk,4,PARTY BUNTING,Segment Fallback
12513,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
12514,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
12514,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
12514,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
12514,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
12514,Lost,5,PARTY BUNTING,Segment Fallback
12515,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
12515,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
12515,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
12515,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
12515,Lost,5,PARTY BUNTING,Segment Fallback
12516,At-Risk,1,JUMBO BAG APPLES,Collaborative Filtering
12516,At-Risk,2,JUMBO BAG ALPHABET,Collaborative Filtering
12516,At-Risk,3,JUMBO STORAGE BAG SUKI,Collaborative Filtering
12516,At-Risk,4,JUMBO BAG 50'S CHRISTMAS ,Collaborative Filtering
12516,At-Risk,5,CHARLOTTE BAG SUKI DESIGN,Collaborative Filtering
12517,Loyal,1,LUNCH BAG VINTAGE LEAF DESIGN,Collaborative Filtering
12517,Loyal,2,LUNCH BAG VINTAGE DOILY ,Collaborative Filtering
12517,Loyal,3,SET/20 RED RETROSPOT PAPER NAPKINS ,Collaborative Filtering
12517,Loyal,4,JUMBO BAG VINTAGE LEAF,Collaborative Filtering
12517,Loyal,5,JUMBO BAG VINTAGE DOILY ,Collaborative Filtering
12518,At-Risk,1,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
12518,At-Risk,2,LUNCH BAG WOODLAND,Collaborative Filtering
12518,At-Risk,3,LUNCH BAG RED RETROSPOT,Collaborative Filtering
12518,At-Risk,4,SPACEBOY BEAKER,Collaborative Filtering
12518,At-Risk,5,LUNCH BAG APPLE DESIGN,Collaborative Filtering
12520,Loyal,1,LUNCH BAG RED RETROSPOT,Collaborative Filtering
12520,Loyal,2,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
12520,Loyal,3,PLASTERS IN TIN SPACEBOY,Collaborative Filtering
12520,Loyal,4,SPACEBOY BIRTHDAY CARD,Collaborative Filtering
12520,Loyal,5,LUNCH BAG WOODLAND,Collaborative Filtering
12521,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
12521,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
12521,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
12521,At-Risk,4,PARTY BUNTING,Segment Fallback
12521,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
12523,Loyal,1,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
12523,Loyal,2,PARTY BUNTING,Collaborative Filtering
12523,Loyal,3,JAM MAKING SET WITH JARS,Collaborative Filtering
12523,Loyal,4,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
12523,Loyal,5,SET OF 6 SPICE TINS PANTRY DESIGN,Collaborative Filtering
12524,Loyal,1,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
12524,Loyal,2,ROUND SNACK BOXES SET OF 4 FRUITS ,Collaborative Filtering
12524,Loyal,3,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
12524,Loyal,4,LUNCH BAG VINTAGE LEAF DESIGN,Collaborative Filtering
12524,Loyal,5,SET/20 RED RETROSPOT PAPER NAPKINS ,Collaborative Filtering
12526,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
12526,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
12526,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
12526,At-Risk,4,PARTY BUNTING,Segment Fallback
12526,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
12527,Loyal,1,CHARLOTTE BAG SUKI DESIGN,Collaborative Filtering
12527,Loyal,2,STRAWBERRY CHARLOTTE BAG,Collaborative Filtering
12527,Loyal,3,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
12527,Loyal,4,LUNCH BAG RED RETROSPOT,Collaborative Filtering
12527,Loyal,5,CHARLOTTE BAG APPLES DESIGN,Collaborative Filtering
12528,Loyal,1,SET/20 RED RETROSPOT PAPER NAPKINS ,Collaborative Filtering
12528,Loyal,2,72 SWEETHEART FAIRY CAKE CASES,Collaborative Filtering
12528,Loyal,3,PACK OF 60 PINK PAISLEY CAKE CASES,Collaborative Filtering
12528,Loyal,4,SWEETHEART CERAMIC TRINKET BOX,Collaborative Filtering
12528,Loyal,5,SET OF 60 PANTRY DESIGN CAKE CASES ,Collaborative Filtering
12530,Loyal,1,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
12530,Loyal,2,LUNCH BAG WOODLAND,Collaborative Filtering
12530,Loyal,3,LUNCH BAG CARS BLUE,Collaborative Filtering
12530,Loyal,4,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
12530,Loyal,5,LUNCH BAG PINK POLKADOT,Collaborative Filtering
12534,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
12534,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
12534,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
12534,At-Risk,4,PARTY BUNTING,Segment Fallback
12534,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
12535,At-Risk,1,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
12535,At-Risk,2,HOT WATER BOTTLE KEEP CALM,Collaborative Filtering
12535,At-Risk,3,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
12535,At-Risk,4,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
12535,At-Risk,5,WHITE HANGING HEART T-LIGHT HOLDER,Collaborative Filtering
12539,At-Risk,1,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
12539,At-Risk,2,LUNCH BAG RED RETROSPOT,Collaborative Filtering
12539,At-Risk,3,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
12539,At-Risk,4,SET OF 4 PANTRY JELLY MOULDS,Collaborative Filtering
12539,At-Risk,5,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
12540,Loyal,1,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
12540,Loyal,2,PAPER CHAIN KIT 50'S CHRISTMAS ,Collaborative Filtering
12540,Loyal,3,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
12540,Loyal,4,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
12540,Loyal,5,SET OF 4 PANTRY JELLY MOULDS,Collaborative Filtering
12541,At-Risk,1,PACK OF 60 PINK PAISLEY CAKE CASES,Collaborative Filtering
12541,At-Risk,2,SET OF 60 PANTRY DESIGN CAKE CASES ,Collaborative Filtering
12541,At-Risk,3,LUNCH BAG RED RETROSPOT,Collaborative Filtering
12541,At-Risk,4,60 TEATIME FAIRY CAKE CASES,Collaborative Filtering
12541,At-Risk,5,72 SWEETHEART FAIRY CAKE CASES,Collaborative Filtering
12545,Loyal,1,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
12545,Loyal,2,72 SWEETHEART FAIRY CAKE CASES,Collaborative Filtering
12545,Loyal,3,60 TEATIME FAIRY CAKE CASES,Collaborative Filtering
12545,Loyal,4,PACK OF 60 PINK PAISLEY CAKE CASES,Collaborative Filtering
12545,Loyal,5,SET/20 RED RETROSPOT PAPER NAPKINS ,Collaborative Filtering
12546,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
12546,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
12546,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
12546,At-Risk,4,PARTY BUNTING,Segment Fallback
12546,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
12547,At-Risk,1,SET/6 RED SPOTTY PAPER PLATES,Collaborative Filtering
12547,At-Risk,2,SET/6 RED SPOTTY PAPER CUPS,Collaborative Filtering
12547,At-Risk,3,PACK OF 72 RETROSPOT CAKE CASES,Collaborative Filtering
12547,At-Risk,4,RETROSPOT PARTY BAG + STICKER SET,Collaborative Filtering
12547,At-Risk,5,PACK OF 20 SKULL PAPER NAPKINS,Collaborative Filtering
12548,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
12548,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
12548,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
12548,At-Risk,4,PARTY BUNTING,Segment Fallback
12548,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
12550,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
12550,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
12550,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
12550,At-Risk,4,PARTY BUNTING,Segment Fallback
12550,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
12551,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
12551,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
12551,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
12551,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
12551,Lost,5,PARTY BUNTING,Segment Fallback
12553,Loyal,1,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
12553,Loyal,2,LUNCH BAG WOODLAND,Collaborative Filtering
12553,Loyal,3,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
12553,Loyal,4,LUNCH BAG CARS BLUE,Collaborative Filtering
12553,Loyal,5,LUNCH BAG SUKI DESIGN ,Collaborative Filtering
12556,At-Risk,1,REGENCY CAKESTAND 3 TIER,Segment Fallback
12556,At-Risk,2,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
12556,At-Risk,3,BAKING SET 9 PIECE RETROSPOT ,Segment Fallback
12556,At-Risk,4,PARTY BUNTING,Segment Fallback
12556,At-Risk,5,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
12557,Loyal,1,BLUE POLKADOT BOWL,Collaborative Filtering
12557,Loyal,2,RED RETROSPOT BOWL,Collaborative Filtering
12557,Loyal,3,PINK POLKADOT BOWL,Collaborative Filtering
12557,Loyal,4,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
12557,Loyal,5,GREEN POLKADOT PLATE ,Collaborative Filtering
12559,Lost,1,SPACEBOY LUNCH BOX ,Collaborative Filtering
12559,Lost,2,ROUND SNACK BOXES SET OF 4 FRUITS ,Collaborative Filtering
12559,Lost,3,LUNCH BAG APPLE DESIGN,Collaborative Filtering
12559,Lost,4,CIRCUS PARADE LUNCH BOX ,Collaborative Filtering
12559,Lost,5,PLASTERS IN TIN WOODLAND ANIMALS,Collaborative Filtering
12560,At-Risk,1,SET OF 3 CAKE TINS PANTRY DESIGN ,Collaborative Filtering
12560,At-Risk,2,LUNCH BAG RED RETROSPOT,Collaborative Filtering
12560,At-Risk,3,LUNCH BAG SPACEBOY DESIGN ,Collaborative Filtering
12560,At-Risk,4,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
12560,At-Risk,5,REGENCY CAKESTAND 3 TIER,Collaborative Filtering
12561,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
12561,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
12561,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
12561,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
12561,Lost,5,PARTY BUNTING,Segment Fallback
12562,Loyal,1,LUNCH BAG ALPHABET DESIGN,Collaborative Filtering
12562,Loyal,2,LUNCH BAG  BLACK SKULL.,Collaborative Filtering
12562,Loyal,3,LUNCH BAG VINTAGE LEAF DESIGN,Collaborative Filtering
12562,Loyal,4,LUNCH BAG DOILEY PATTERN ,Collaborative Filtering
12562,Loyal,5,RED RETROSPOT CHARLOTTE BAG,Collaborative Filtering
12564,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
12564,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
12564,Lost,3,ASSORTED COLOUR BIRD ORNAMENT,Segment Fallback
12564,Lost,4,NATURAL SLATE HEART CHALKBOARD ,Segment Fallback
12564,Lost,5,PARTY BUNTING,Segment Fallback
12565,Lost,1,WHITE HANGING HEART T-LIGHT HOLDER,Segment Fallback
12565,Lost,2,REGENCY CAKESTAND 3 TIER,Segment Fallback
